Id,Support,Start,End,Strand,Length,REMNANT_&_PROPHAGE_location,PROPHAGE_ANNOTATION_NEW,SAMYPH_annotation,PSEUDOGENE,SMBGC,Protein_product,Protein_ID,GO_ID,Product_name,Product_Uniprot,MP24,MP30,MP36,MP48,MP72,Ycongo24,Y24,Y48,MM,SAF,NAG,ONA,HT,REGULATED_HT_vs_MM,MP24_RPKLOG2,MP30_RPKLOG2,MP36_RPKLOG2,MP48_RPKLOG2,MP72_RPKLOG2,MM_RPKLOG2,NAG_RPKLOG2,ONA_RPKLOG2,HT_RPKLOG2,SAF_RPKLOG2,Y24_RPKLOG2,Ycongo24_RPKLOG2,Y48_RPKLOG2,CAT_MP24,CAT_MP30,CAT_MP36,CAT_MP48,CAT_MP72,CAT_MM,CAT_NAG,CAT_ONA,CAT_HT,CAT_SAF,CAT_Y24,CAT_Ycongo24,CAT_Y48,FoldChange_HTvsMM,log2FoldChange_HTvsMM,stat_HTvsMM,pvalue_HTvsMM,padj_HTvsMM,FoldChange_NAGvsMM,log2FoldChange_NAGvsMM,stat_NAGvsMM,pvalue_NAGvsMM,padj_NAGvsMM,FoldChange_ONAvsMM,log2FoldChange_ONAvsMM,stat_ONAvsMM,pvalue_ONAvsMM,padj_ONAvsMM,FoldChange_HTvsMP24,log2FoldChange_HTvsMP24,stat_HTvsMP24,pvalue_HTvsMP24,padj_HTvsMP24
SAM23877_RS37400,NZ_CP012382.1,3294092,3294244,-,153,NA,NA,NA,NA,NA,WP_244903063.1,WP_079030208.1,A0A0K2ATK1,helix-turn-helix domain-containing protein,HTH_17 domain-containing protein,7,3,2,1,5,7,2,1,5,5,8,11,4,False,5.7,4.7,4.3,3.7,5.3,5.3,5.9,6.3,5,5.3,4.3,5.7,3.7,1,0,0,0,1,1,1,1,0,0,0,1,0,0.939,-0.09,-0.278,0.78068914452016,0.881073560226327,1.18,0.239,0.690999999999999,0.489636564129313,0.683582882631119,1.357,0.44,1.165,0.243831220493751,0.416226342071278,0.667,-0.584,-0.794,0.427385661516244,0.483739116420229
SAM23877_RS14600,NZ_CP012382.1,3294345,3294890,-,546,NA,NA,NA,NA,NA,WP_053142478.1,WP_053142478.1,A0A0K2AT52,hypothetical protein,Uncharacterized protein,291,244,210,136,1295,383,442,207,792,564,798,929,486,True_Repressed in HT (vs MM),9.1,8.8,8.6,8,11.2,10.5,10.5,10.7,9.8,10,9.7,9.5,8.6,2,2,2,2,3,3,3,3,2,3,2,2,2,0.673,-0.572,-2.54599999999999,0.0109,0.0398,1.006,0.009,0.039,0.968824614242107,0.985814147332439,1.121,0.165,0.848999999999999,0.395927265099259,0.580306715800579,1.656,0.728,3.00099999999999,0.00269,0.00463
SAM23877_RS14605,NZ_CP012382.1,3295031,3296215,+,1185,NA,NA,NA,NA,NA,WP_053132129.1,WP_053132129.1,A0A0K2AT24,site-specific integrase,Integrase,141,110,82,118,109,120,189,116,282,183,111,174,166,False,6.9,6.5,6.1,6.6,6.5,7.9,6.6,7.2,7.1,7.3,7.3,6.7,6.6,1,1,1,1,1,2,1,1,1,1,1,1,1,0.718,-0.477,-1.64599999999999,0.0999,0.218150155638916,0.517,-0.952,-2.64599999999999,0.00816,0.0393,0.734,-0.446,-1.502,0.133069475280532,0.26957085882537,1.169,0.225,0.570999999999999,0.567954320221623,0.622118205011091
SAM23877_RS14610,NZ_CP012382.1,3296416,3297573,-,1158,NA,NA,NA,NA,NA,WP_053132133.1,WP_053132133.1,A0A0K2ASQ0,acyl-CoA dehydrogenase,Putative acyl-CoA dehydrogenase fadE25 (EC 1.3.99.-),1417,1509,340,183,491,559,507,1190,581,2025,926,4780,2126,True_Induced in HT (vs MM),10.3,10.3,8.2,7.3,8.7,9,9.6,12,10.8,10.8,8.8,8.9,10,3,3,2,1,2,2,2,3,3,3,2,2,3,3.027,1.598,3.838,0.000124,0.0009,1.314,0.394,1.25499999999999,0.209302090981797,0.406728475168335,7.365,2.881,6.24,0.000000000436,0.0000000115,1.47,0.556,1.35,0.176862322843572,0.220737958033878
SAM23877_RS14615,NZ_CP012382.1,3297754,3299097,+,1344,NA,NA,NA,NA,NA,WP_053132137.1,WP_053132137.1,A0A0K2ATK6,UDP-glucose/GDP-mannose dehydrogenase family protein,UDP-glucose 6-dehydrogenase (EC 1.1.1.22),4249,3006,2344,1110,1085,4748,4903,661,1332,1571,2174,1938,1592,False,11.6,11.1,10.8,9.7,9.7,10,10.7,10.5,10.2,10.2,11.8,11.8,8.9,3,3,3,3,2,3,3,3,3,3,3,3,2,1.167,0.222,1.364,0.172556134288657,0.32706864581698,1.551,0.633,3.418,0.00063,0.00532,1.409,0.495,2.863,0.00419,0.019,0.378,-1.404,-8.43,3.46E-017,2.27E-016
SAM23877_RS14620,NZ_CP012382.1,3299258,3299764,-,507,NA,NA,NA,NA,NA,WP_053132147.1,WP_053132147.1,A0A0K2AT56,CGNR zinc finger domain-containing protein,zf-CGNR domain-containing protein,69,69,28,10,20,138,124,20,8,11,41,1,2,False,7.1,7.1,5.8,4.4,5.4,4.1,6.4,2,2.6,4.6,7.9,8.1,5.4,1,1,1,0,1,0,1,0,0,0,2,2,0,0.452,-1.146,-2.121,0.0339,0.0968,2.302,1.203,2.54899999999999,0.0108,0.0488,0.348,-1.522,-2.411,0.0159,0.0548,0.038,-4.73,-5.195,0.000000205,0.000000575
SAM23877_RS14625,NZ_CP012382.1,3299858,3300229,+,372,NA,NA,NA,NA,NA,WP_053132150.1,WP_053132150.1,A0A0K2AT28,VOC family protein,VOC domain-containing protein,896,464,387,480,47,616,556,152,198,176,224,144,171,False,11.2,10.3,10,10.3,7,9.1,9.2,8.6,8.9,8.9,10.5,10.7,8.7,3,3,3,3,1,2,2,2,2,2,3,3,2,0.9,-0.151,-0.666,0.505149406817352,0.679829848342072,1.095,0.131,0.528,0.597570245872794,0.770285499084808,0.791,-0.338,-1.447,0.147896601980269,0.291237494754632,0.197,-2.344,-8.679,4.01E-018,2.85E-017
SAM23877_RS14630,NZ_CP012382.1,3300262,3300654,+,393,NA,NA,NA,NA,NA,WP_053132154.1,WP_053132154.1,A0A0K2ASQ4,VOC family protein,VOC domain-containing protein,846,490,407,525,836,520,505,584,1836,1489,1672,1299,1334,False,11.1,10.3,10,10.4,11.1,12.2,12.1,11.7,11.7,11.9,10.3,10.4,10.5,3,3,3,3,3,3,3,3,3,3,3,3,3,0.802,-0.319,-1.27299999999999,0.203119935921926,0.369730004042518,0.939,-0.091,-0.34,0.733501986196076,0.858605776105812,0.784,-0.35,-1.38,0.167549992687017,0.319987633092458,1.554,0.636,2.02099999999999,0.0433,0.0611
SAM23877_RS14635,NZ_CP012382.1,3300667,3301797,-,1131,NA,NA,NA,NA,NA,WP_053132157.1,WP_053132157.1,A0A0K2AT98,dipeptidase,Putative dipeptidase,35,34,33,56,38,31,40,71,26,30,16,22,305,True_Induced in HT (vs MM),5,5,4.9,5.7,5.1,4.6,3.9,4.3,8.1,4.8,5.2,4.8,6,1,0,0,1,0,0,0,0,2,0,1,1,1,10.56,3.4,9.49499999999999,2.2E-021,1.69E-019,0.685,-0.546,-1.74,0.0818,0.212741708118157,0.893,-0.163,-0.632,0.527196438253452,0.696918201491399,8.488,3.085,11.5269999999999,9.65E-031,1.46E-029
SAM23877_RS14640,NZ_CP012382.1,3301900,3302256,-,357,NA,NA,NA,NA,NA,WP_053132160.1,WP_053132160.1,A0A0K2ATL2,MerR family transcriptional regulator,"Putative transcriptional regulator, MerR family",115,143,192,156,161,163,203,177,88,50,33,55,58,False,8.3,8.7,9.1,8.8,8.8,8,6.6,7.3,7.4,7.2,9.2,8.8,9,2,2,2,2,2,2,1,1,1,1,2,2,2,0.78,-0.359,-1.23,0.218732891755084,0.390040693269758,0.527,-0.925,-2.447,0.0144,0.061,0.751,-0.413,-1.344,0.17883996363326,0.3342097555234,0.514,-0.96,-2.234,0.0255,0.0376
SAM23877_RS14645,NZ_CP012382.1,3302330,3303472,+,1143,NA,NA,NA,NA,NA,WP_053132163.1,WP_053132163.1,A0A0K2AT60,alkene reductase,N-ethylmaleimide reductase (EC 1.-.-.-),9,7,5,9,6,9,12,13,7,8,10,6,13,False,3.1,2.8,2.4,3.1,2.6,2.8,3.3,2.6,3.6,3,3.5,3.1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272,0.347,1.05899999999999,0.289826265767879,0.472585015945168,1.173,0.23,0.681,0.495747474454592,0.688386453861857,0.956,-0.064,-0.197,0.843734582473492,0.919753749198594,1.41,0.496,0.883,0.377028545417991,0.433936272928694
SAM23877_RS14650,NZ_CP012382.1,3303421,3304599,-,1179,NA,NA,NA,NA,NA,WP_053132176.1,WP_053132176.1,A0A0K2AT32,dipeptidase,Dipeptidase,1822,1088,383,527,314,1992,2081,485,507,525,590,597,437,False,10.6,9.9,8.3,8.8,8.1,8.8,9,9,8.5,8.8,10.8,10.7,8.7,3,3,2,2,2,2,2,2,2,2,3,3,2,0.899,-0.153,-0.682,0.495468740322063,0.67187658215197,1.118,0.161,0.649,0.516099086852111,0.70483012814407,1.119,0.162,0.766,0.443620357971143,0.626794022262468,0.247,-2.019,-7.498,0.0000000000000648,0.00000000000033
SAM23877_RS14655,NZ_CP012382.1,3304605,3305147,-,543,NA,NA,NA,NA,NA,WP_053132180.1,WP_053132180.1,A0A0K2ASQ8,5-(carboxyamino)imidazole ribonucleotide mutase,N5-carboxyaminoimidazole ribonucleotide mutase (N5-CAIR mutase) (EC 5.4.99.18) (5-(carboxyamino)imidazole ribonucleotide mutase),991,489,209,360,333,824,814,449,302,362,476,454,342,False,10.8,9.8,8.6,9.4,9.3,9.1,9.8,9.7,9.3,9.4,10.6,10.6,9.7,3,3,2,2,2,2,3,2,2,2,3,3,3,1.088,0.122,0.501,0.616169591614521,0.764456329270392,1.382,0.466,1.66799999999999,0.0953,0.236712836521219,1.344,0.427,1.637,0.101551994039027,0.221708701869424,0.355,-1.492,-4.78699999999999,0.0000017,0.00000427
SAM23877_RS14660,NZ_CP012382.1,3305144,3306283,-,1140,NA,NA,NA,NA,NA,WP_079030209.1,WP_079030209.1,A0A0K2ATA3,5-(carboxyamino)imidazole ribonucleotide synthase,N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase),5127,3264,1098,1232,1928,7058,7063,1617,2631,3547,3321,3826,2870,False,12.1,11.5,9.9,10.1,10.7,11.2,11.5,11.7,11.3,11.6,12.6,12.6,10.5,3,3,3,3,3,3,3,3,3,3,3,3,3,1.061,0.086,0.360999999999999,0.718352782800696,0.841765652608129,1.176,0.234,0.879,0.379165735781427,0.590992430846622,1.311,0.391,1.54899999999999,0.121435889343838,0.252228937064753,0.569,-0.814,-2.68299999999999,0.00729,0.0117
SAM23877_RS14665,NZ_CP012382.1,3306451,3307023,+,573,NA,NA,NA,NA,NA,WP_053132185.1,WP_053132185.1,A0A0K2ATL7,GtrA family protein,Integral membrane protein,1164,1144,714,483,594,1212,1204,802,278,375,519,433,334,False,11,11,10.3,9.7,10,8.9,9.8,9.6,9.2,9.4,11,11,10.5,3,3,3,3,3,2,3,2,2,2,3,3,3,1.147,0.198,0.908,0.363633276680296,0.551149683825169,1.662,0.733,2.859,0.00425,0.0239,1.434,0.52,2.20699999999999,0.0273,0.0828,0.293,-1.769,-7.089,0.00000000000135,0.00000000000624
SAM23877_RS14670,NZ_CP012382.1,3307050,3308324,-,1275,NA,NA,NA,NA,NA,WP_053132188.1,WP_053132188.1,A0A0K2AT64,two-component system sensor histidine kinase DraK,Histidine kinase (EC 2.7.13.3),1098,1079,1144,505,627,1381,1456,507,802,499,551,514,515,True_Repressed in HT (vs MM),9.8,9.7,9.8,8.6,8.9,9.3,8.8,8.7,8.7,8.6,10.2,10.1,8.6,3,3,3,2,2,2,2,2,2,2,3,3,2,0.676,-0.564,-3.13,0.00175,0.00886,0.72,-0.474,-2.46,0.0139,0.0593,0.667,-0.583,-3.161,0.00157,0.00855,0.473,-1.08,-6.059,0.00000000137,0.00000000482
SAM23877_RS14675,NZ_CP012382.1,3308371,3309048,-,678,NA,NA,NA,NA,NA,WP_053132192.1,WP_053132192.1,A0A0K2AT36,response regulator transcription factor,Sensory transduction protein regX3,1617,1225,1188,1144,1516,1800,1975,1033,1086,851,1050,940,797,False,11.2,10.8,10.8,10.7,11.1,10.6,10.6,10.4,10.2,10.3,11.5,11.4,10.6,3,3,3,3,3,3,3,3,3,3,3,3,3,0.769,-0.38,-2.023,0.0431,0.116695123199321,0.971,-0.043,-0.214,0.830259305199691,0.911675098812485,0.898,-0.156,-0.954999999999999,0.339349029116112,0.520240221971292,0.497,-1.008,-5.205,0.000000194,0.000000544
SAM23877_RS14680,NZ_CP012382.1,3309577,3311073,+,1497,NA,NA,NA,NA,NA,WP_053132195.1,WP_053132195.1,A0A0K2ASR2,MFS transporter,Putative transporter YclF,5636,2297,587,1485,1349,2807,2448,1170,354,1481,758,1085,628,False,11.9,10.6,8.6,10,9.8,7.9,9,9.5,8.7,10,10.7,10.9,9.6,3,3,2,3,3,2,2,2,2,3,3,3,2,1.412,0.497,1.65,0.0989,0.216697902653764,1.612,0.689,2.00099999999999,0.0454,0.141498012031069,2.396,1.261,3.226,0.00126,0.00711,0.122,-3.039,-7.104,0.00000000000122,0.00000000000562
SAM23877_RS14685,NZ_CP012382.1,3311558,3312181,-,624,NA,NA,NA,NA,NA,WP_053132204.1,WP_053132204.1,A0A0K2ATA8,ATP-binding protein,Histidine kinase domain-containing regulator protein,2940,2675,1737,745,520,3592,4186,1369,275,482,657,402,289,False,12.2,12.1,11.4,10.2,9.7,8.8,10,9.3,8.9,9.6,12.7,12.5,11.1,3,3,3,3,2,2,3,2,2,2,3,3,3,1.032,0.045,0.19,0.849315965254369,0.922702725488276,2.024,1.018,3.29199999999999,0.000994,0.0077,1.315,0.395,1.556,0.119746729085745,0.249622461622736,0.102,-3.289,-10.78,4.26E-027,5.38E-026
SAM23877_RS14690,NZ_CP012382.1,3312361,3312738,-,378,NA,NA,NA,NA,NA,WP_053132207.1,WP_053132207.1,A0A0K2ATM1,STAS domain-containing protein,Anti-sigma factor antagonist,8652,7456,5156,2180,4467,11347,11564,3055,4081,3965,4562,4054,2815,True_Repressed in HT (vs MM),14.5,14.3,13.7,12.5,13.5,13.4,13.6,13.4,12.9,13.4,14.9,14.9,13,3,3,3,3,3,3,3,3,3,3,3,3,3,0.722,-0.47,-2.621,0.00877,0.0337,1.1,0.137,0.718999999999999,0.47185834033478,0.66941147857961,0.995,-0.007,-0.047,0.962716882928397,0.987315292684535,0.329,-1.605,-8.88299999999999,6.54E-019,4.92E-018
SAM23877_RS14695,NZ_CP012382.1,3312979,3313905,+,927,NA,NA,NA,NA,NA,WP_053132210.1,WP_053132210.1,A0A0K2AT68,RNA polymerase sigma factor SigF,RNA polymerase sigma-F factor,6265,4906,3476,3564,4065,3527,3049,1061,1781,1862,7078,3080,1063,False,12.7,12.4,11.9,11.9,12.1,10.9,12.9,11.7,10.2,11,11.7,11.9,10.2,3,3,3,3,3,3,3,3,3,3,3,3,3,0.701,-0.512,-1.87599999999999,0.0607,0.150713809727754,3.34,1.74,4.59799999999999,0.00000426,0.0000804,1.488,0.574,1.999,0.0456,0.121894310677319,0.179,-2.485,-7.22299999999999,0.000000000000508,0.0000000000024
SAM23877_RS14700,NZ_CP012382.1,3313997,3314314,-,318,NA,NA,NA,NA,NA,WP_053132213.1,WP_053132213.1,A0A0K2AT41,hypothetical protein,Integral membrane protein,271,877,270,90,51,450,647,86,64,61,58,56,82,False,9.7,11.4,9.7,8.2,7.4,7.7,7.5,7.5,8,7.6,11,10.5,8.1,3,3,3,2,1,2,1,1,2,1,3,3,2,1.135,0.183,0.644,0.519509673064906,0.691232929019404,0.952,-0.07,-0.229,0.818680629461307,0.90506016354223,0.932,-0.101,-0.352999999999999,0.724407593777565,0.84439085248845,0.322,-1.637,-3.729,0.000192,0.000385
SAM23877_RS14705,NZ_CP012382.1,3314353,3315528,-,1176,NA,NA,NA,NA,NA,WP_053132216.1,WP_053132216.1,A0A0K2ASR6,imidazolonepropionase,Imidazolonepropionase (EC 3.5.2.7) (Imidazolone-5-propionate hydrolase),31,275,24,30,66,19,23,76,60,164,52,156,321,True_Induced in HT (vs MM),4.8,7.9,4.4,4.7,5.8,5.7,5.5,7.1,8.1,7.1,4.4,4.1,6,1,2,0,0,1,1,1,1,2,1,0,0,1,4.009,2.003,3.567,0.000361,0.00227,0.939,-0.091,-0.281,0.778876922259869,0.887175375522311,1.732,0.793,2.02,0.0434,0.117465486287804,8.868,3.149,5.644,0.0000000166,0.0000000524
SAM23877_RS14710,NZ_CP012382.1,3315570,3316919,-,1350,NA,NA,NA,NA,NA,WP_053132219.1,WP_053132219.1,A0A0K2ATB3,formimidoylglutamate deiminase,Formiminoglutamic iminohydrolase (EC 3.5.3.13),32,185,26,24,41,17,18,65,57,168,48,142,287,True_Induced in HT (vs MM),4.6,7.1,4.3,4.2,5,5.4,5.2,6.7,7.7,7,3.8,3.7,5.6,0,1,0,0,0,1,0,1,1,1,0,0,1,3.858,1.948,3.581,0.000343,0.00217,0.933,-0.1,-0.308,0.757775147261241,0.874479565804006,1.715,0.778,2.019,0.0434,0.117465486287804,7.889,2.98,5.533,0.0000000315,0.0000000955
SAM23877_RS14715,NZ_CP012382.1,3316916,3318133,-,1218,NA,NA,NA,NA,NA,WP_053132222.1,WP_053132222.1,A0A0K2ATM7,allantoate amidohydrolase,Putative N-formylglutamate deformylase isoform (EC 3.5.1.68),21,245,21,15,20,24,21,66,8,48,16,63,138,True_Induced in HT (vs MM),4.2,7.7,4.2,3.7,4.1,2.9,3.8,5.7,6.8,5.3,4.2,4.4,5.8,0,2,0,0,0,0,0,1,1,0,0,0,1,13.633,3.769,4.82,0.00000143,0.0000162,1.32,0.401,1.109,0.267295396297187,0.472822326686277,5.33,2.414,3.52,0.000432,0.00291,5.537,2.469,3.988,0.0000666,0.000141
SAM23877_RS14720,NZ_CP012382.1,3318130,3319812,-,1683,NA,NA,NA,NA,NA,WP_053132224.1,WP_053132224.1,A0A0K2AT72,urocanate hydratase,Urocanate hydratase (Urocanase) (EC 4.2.1.49) (Imidazolonepropionate hydrolase),73,733,63,45,66,52,38,189,57,433,84,459,880,True_Induced in HT (vs MM),5.5,8.8,5.2,4.8,5.3,5.1,5.7,8.1,9,8,4.5,5,6.8,1,2,1,0,1,0,1,2,2,2,0,1,1,12.773,3.675,5.705,0.0000000116,0.000000194,1.186,0.247,0.737999999999999,0.460546685183805,0.659363455155957,6.237,2.641,4.34199999999999,0.0000141,0.000157,10.239,3.356,5.92,0.00000000322,0.0000000109
SAM23877_RS14725,NZ_CP012382.1,3320036,3321436,+,1401,NA,NA,NA,NA,NA,WP_053142480.1,WP_107408726.1,A0A0K2AT46,diaminopimelate decarboxylase,Putative Diaminopimelate decarboxylase,129,213,98,92,86,88,107,96,56,179,142,182,107,False,6.5,7.3,6.1,6.1,6,5.3,6.7,7,6.3,7,6.3,6,6.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.389,0.474,1.46,0.144198297316131,0.287062799745607,1.675,0.744,1.955,0.0506,0.152791053009091,2.233,1.159,2.689,0.00716,0.0292,0.841,-0.25,-0.491999999999999,0.622494824181843,0.672979826942189
SAM23877_RS14730,NZ_CP012382.1,3321860,3322444,-,585,NA,NA,NA,NA,NA,WP_053132228.1,WP_053132228.1,A0A0K2ASS0,hypothetical protein,Putative integral membrane protein,187,202,125,66,62,1330,1694,1049,14,16,28,95,18,False,8.3,8.4,7.8,6.8,6.8,4.7,5.6,7.4,5,4.9,11.5,11.2,10.8,2,2,2,1,1,0,1,1,0,0,3,3,3,1.13,0.176,0.598999999999999,0.549162176880937,0.714194356794595,1.506,0.591,1.681,0.0927,0.231611809952902,5.74,2.521,4.884,0.00000104,0.0000156,0.106,-3.236,-7.03,0.00000000000207,0.00000000000937
SAM23877_RS14735,NZ_CP012382.1,3322567,3323499,-,933,NA,NA,NA,NA,NA,WP_244902941.1,WP_053142482.1,A0A0K2ATB8,MurR/RpiR family transcriptional regulator,Putative transcriptional regulator,192,644,49,59,174,295,432,241,88,123,108,155,214,True_Induced in HT (vs MM),7.7,9.4,5.7,6,7.6,6.6,6.9,7.4,7.8,7.1,8.9,8.3,8,2,2,1,1,2,1,1,1,2,1,2,2,2,1.835,0.876,2.563,0.0104,0.0383,1.111,0.152,0.5,0.61697347448282,0.785452541132163,1.419,0.505,1.615,0.106213316888602,0.228552567825454,1.112,0.153,0.375,0.707810064712146,0.751097112539545
SAM23877_RS14740,NZ_CP012382.1,3323726,3324148,+,423,NA,NA,NA,NA,NA,WP_053132232.1,WP_053132232.1,A0A0K2ATN2,hypothetical protein,Putative integral membrane protein,160,191,160,92,155,163,185,169,242,112,294,161,165,False,8.6,8.8,8.6,7.8,8.5,9.2,9.4,8.6,8.6,8.1,8.8,8.6,8.7,2,2,2,2,2,2,2,2,2,2,2,2,2,0.758,-0.4,-1.554,0.12012190726413,0.251214008750208,1.134,0.182,0.675,0.499580042232659,0.690870883694208,0.747,-0.421,-1.601,0.109473954701225,0.233695861803755,1.022,0.031,0.099,0.92129199439829,0.936809301096814
SAM23877_RS14745,NZ_CP012382.1,3324473,3325861,-,1389,NA,NA,NA,NA,NA,WP_053142483.1,WP_053142483.1,A0A0K2AT77,cystathionine beta-synthase,Beta-thionase (EC 4.2.1.22) (Serine sulfhydrase),3896,2944,2192,2437,3105,2059,1984,1187,3503,4098,2719,5604,4827,False,11.5,11.1,10.6,10.8,11.1,11.3,10.9,12,11.8,11.5,10.5,10.5,9.7,3,3,3,3,3,3,3,3,3,3,3,3,3,1.234,0.304,1.165,0.244127841627043,0.422722067783794,0.849,-0.237,-0.838999999999999,0.40154358149828,0.611813690472965,1.39,0.475,1.706,0.088,0.199417540273865,1.23,0.298,0.871,0.383638105484296,0.440363978718225
SAM23877_RS14750,NZ_CP012382.1,3326030,3327055,+,1026,NA,NA,NA,NA,NA,WP_053132235.1,WP_053132235.1,A0A0K2AT51,SGNH/GDSL hydrolase family protein,Secreted protein,100,236,478,678,1307,84,104,2598,119,149,112,112,165,False,6.6,7.9,8.9,9.4,10.3,6.9,6.8,6.8,7.3,7.2,6.7,6.4,11.3,1,2,2,2,3,1,1,1,1,1,1,1,3,1.246,0.317,1.26099999999999,0.207369540375567,0.374680804462903,0.957,-0.063,-0.234,0.814719380918876,0.903958127544969,0.957,-0.063,-0.273,0.78474764580539,0.882275372262871,1.631,0.706,2.282,0.0225,0.0334
SAM23877_RS14755,NZ_CP012382.1,3327546,3328766,+,1221,NA,NA,NA,NA,NA,WP_053132238.1,WP_053132238.1,A0A0K2ASS5,acetyl-CoA C-acetyltransferase,3-ketoacyl-CoA thiolase (EC 2.3.1.16),266,273,280,403,557,162,130,1446,408,885,537,996,1036,True_Induced in HT (vs MM),7.8,7.8,7.8,8.4,8.8,8.4,8.8,9.7,9.7,9.5,6.7,7.1,10.2,2,2,2,2,2,2,2,2,2,2,1,1,3,2.033,1.024,3.073,0.00212,0.0104,1.182,0.241,0.821999999999999,0.411078633746984,0.619237638271238,1.991,0.993,2.944,0.00324,0.0155,3.701,1.888,5.05299999999999,0.000000434,0.00000117
SAM23877_RS14760,NZ_CP012382.1,3329061,3329858,+,798,NA,NA,NA,NA,NA,WP_053132240.1,WP_053132240.1,A0A0K2ATC2,hypothetical protein,Putative secreted protein,266,211,286,425,186,210,213,338,134,114,181,136,111,False,8.4,8.1,8.5,9.1,7.9,7.4,7.8,7.4,7.1,7.2,8.1,8,8.7,2,2,2,2,2,1,2,1,1,1,2,2,2,0.887,-0.172,-0.675,0.499785970247854,0.675849039737241,1.218,0.284,1.008,0.313457112488775,0.524404247616872,1.008,0.011,0.047,0.962605990167325,0.987315292684535,0.431,-1.213,-3.59,0.000331,0.000641
SAM23877_RS14765,NZ_CP012382.1,3329889,3330200,-,312,NA,NA,NA,NA,NA,WP_174532218.1,WP_174532218.1,A0A0K2ATN7,hypothetical protein,Uncharacterized protein,469,374,150,164,198,519,653,227,139,112,140,146,136,False,10.6,10.2,8.9,9,9.3,8.8,8.8,8.9,8.8,8.5,11,10.7,9.5,3,3,2,2,2,2,2,2,2,2,3,3,2,0.972,-0.041,-0.192,0.847611882381178,0.921262431304047,1.005,0.007,0.032,0.974775235343816,0.988245402766646,1.035,0.049,0.257,0.797563487333678,0.891947531379749,0.291,-1.779,-7.32899999999999,0.000000000000233,0.00000000000113
SAM23877_RS14770,NZ_CP012382.1,3330304,3330534,+,231,NA,NA,NA,NA,NA,WP_053132243.1,WP_053132243.1,A0A0K2AT82,DUF4287 domain-containing protein,Uncharacterized protein,107,127,130,627,2480,58,53,1343,917,1501,532,2537,4662,True_Induced in HT (vs MM),8.9,9.1,9.1,11.4,13.4,12,11.2,13.4,14.3,12.7,7.9,8,12.5,2,2,2,3,3,3,3,3,3,3,2,2,3,4.842,2.275,6.74,0.0000000000158,0.0000000004,0.671,-0.575,-2.04599999999999,0.0408,0.131519478194542,2.436,1.284,4.214,0.000025,0.000257,42.42,5.407,17.385,1.07E-067,1.05E-065
SAM23877_RS14775,NZ_CP012382.1,3330626,3331537,-,912,NA,NA,NA,NA,NA,WP_053132246.1,WP_053132246.1,A0A0K2AT55,Bax inhibitor-1/YccA family protein,Integral membrane protein,20896,23555,31014,29024,10062,14457,14878,16283,7430,17635,5729,18331,15668,True_Induced in HT (vs MM),14.5,14.7,15.1,15,13.4,13,12.6,14.3,14.1,14.2,14,14,14.1,3,3,3,3,3,3,3,3,3,3,3,3,3,1.933,0.951,4.26199999999999,0.0000203,0.000179,0.811,-0.302,-1.355,0.17534281112148,0.362082904965856,2.296,1.199,5.16,0.000000247,0.00000427,0.753,-0.409,-1.842,0.0655,0.0894
SAM23877_RS14780,NZ_CP012382.1,3331706,3332887,-,1182,NA,NA,NA,NA,NA,WP_053132249.1,WP_053132249.1,A0A0K2AST1,4-hydroxybenzoate 3-monooxygenase,p-hydroxybenzoate hydroxylase (EC 1.14.13.2),174,38,31,54,43,78,92,89,90,34,38,109,121,False,7.2,5,4.8,5.5,5.2,6.3,5,6.5,6.7,4.9,6.3,6.1,6.3,1,0,0,0,0,1,0,1,1,0,1,1,1,1.2,0.263,1.00699999999999,0.314053615916589,0.500908660321112,0.519,-0.945,-2.749,0.00598,0.0309,1.119,0.162,0.641,0.521361709432585,0.692589068449726,0.703,-0.508,-1.499,0.133905808672969,0.171942684541401
SAM23877_RS14785,NZ_CP012382.1,3333104,3333187,-,84,NA,NA,NA,NA,NA,NA,NA,URS000022D618_278992,tRNA-Leu-TAA,NA,407,412,264,247,140,927,798,102,206,326,265,266,120,False,12.2,12.3,11.6,11.5,10.7,11.3,11.6,11.6,10.5,11.9,13.2,13.4,10.3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.736,-0.443,-1.465,0.142821496978183,0.285135565844664,1.144,0.194,0.627,0.530462775902976,0.715906101514428,1.15,0.202,0.698999999999999,0.484841716118942,0.661889130302536,0.317,-1.659,-3.724,0.000196,0.000392
SAM23877_RS14790,NZ_CP012382.1,3333590,3334387,+,798,NA,NA,NA,NA,NA,WP_053132261.1,WP_053132261.1,A0A0K2ATP2,ABC transporter ATP-binding protein,Putative ABC transporter ATP-binding protein,368,553,312,18611,1138,312,255,11650,192,643,400,1077,526,False,8.9,9.4,8.6,14.5,10.5,7.9,9,10.4,9.4,9.7,8.3,8.6,13.8,2,2,2,3,3,2,2,3,2,2,2,2,3,1.713,0.777,1.99,0.0466,0.123607903400999,1.391,0.476,1.323,0.185711038440953,0.376871912327901,3.814,1.931,3.41199999999999,0.000644,0.00409,1.376,0.46,0.795,0.426327641265873,0.482616367495305
